CPAT Code,Year,CountryName,FuelType,ely,pow,rod,ral,avi,nav,res,foo,srv,mch,irn,nfm,mac,cem,omn,cst,ftr,oen,neu,wav
srb.mit.enc.bdi,2019,Serbia,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
srb.mit.enc.obf,2019,Serbia,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
srb.mit.enc.heat,2019,Serbia,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc.mit.enc.ele,2019,Seychelles,ecy,0,0,0,0,0,0,12,0,23,0,0,0,0,0,0,0,2.7,0,0,0
syc.mit.enc.coa,2019,Seychelles,coa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc.mit.enc.nga,2019,Seychelles,nga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6,0,0,0
syc.mit.enc.oop,2019,Seychelles,oop,80.8,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,91.9,0,0
syc.mit.enc.gso,2019,Seychelles,gso,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc.mit.enc.die,2019,Seychelles,die,349.2,90.9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc.mit.enc.ker,2019,Seychelles,ker,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
syc.mit.enc.lpg,2019,Seychelles,lpg,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
syc.mit.enc.jfu,2019,Seychelles,jfu,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc.mit.enc.wnd,2019,Seychelles,wnd,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc.mit.enc.sol,2019,Seychelles,sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc.mit.enc.hyd,2019,Seychelles,hyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc.mit.enc.ore,2019,Seychelles,ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc.mit.enc.nuc,2019,Seychelles,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc.mit.enc.bio,2019,Seychelles,bio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc.mit.enc.bgs,2019,Seychelles,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc.mit.enc.bdi,2019,Seychelles,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc.mit.enc.obf,2019,Seychelles,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syc.mit.enc.heat,2019,Seychelles,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sle.mit.enc.ele,2019,Sierra Leone,ecy,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,6.3,3.6,0,0
sle.mit.enc.coa,2019,Sierra Leone,coa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sle.mit.enc.nga,2019,Sierra Leone,nga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.9,0,0,0
sle.mit.enc.oop,2019,Sierra Leone,oop,140.1,34.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,106.5,0,0
sle.mit.enc.gso,2019,Sierra Leone,gso,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sle.mit.enc.die,2019,Sierra Leone,die,81.9,19.8,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sle.mit.enc.ker,2019,Sierra Leone,ker,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
sle.mit.enc.lpg,2019,Sierra Leone,lpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sle.mit.enc.jfu,2019,Sierra Leone,jfu,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sle.mit.enc.wnd,2019,Sierra Leone,wnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sle.mit.enc.sol,2019,Sierra Leone,sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sle.mit.enc.hyd,2019,Sierra Leone,hyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sle.mit.enc.ore,2019,Sierra Leone,ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sle.mit.enc.nuc,2019,Sierra Leone,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sle.mit.enc.bio,2019,Sierra Leone,bio,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,956,4,0,0
sle.mit.enc.bgs,2019,Sierra Leone,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sle.mit.enc.bdi,2019,Sierra Leone,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sle.mit.enc.obf,2019,Sierra Leone,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sle.mit.enc.heat,2019,Sierra Leone,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp.mit.enc.ele,2019,Singapore,ecy,0,0,0,259.8,0,0,661,0,1796.1,0,0,0,0,0,1674.6,34,212.8,19.5,0,0
sgp.mit.enc.coa,2019,Singapore,coa,649.7,277,0,0,0,0,0,0,0,0,0,0,0,0,183.9,0,-2.9,0,0,0
sgp.mit.enc.nga,2019,Singapore,nga,51760,7868.3,2.4,0,0,0,57,0,78.7,0,0,0,0,0,1144,5,9706.9,3.2,0,0
sgp.mit.enc.oop,2019,Singapore,oop,216.6,84.3,0,0,0,0,0,0,0,3217,0,0,0,0,208.1,0,1080,0,6226.9,0
sgp.mit.enc.gso,2019,Singapore,gso,0,0,784.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp.mit.enc.die,2019,Singapore,die,0,0.5,1379,0,0,78.7,0,0,0,0,0,0,0,0,506.8,0,0,-0.1,0,0
sgp.mit.enc.ker,2019,Singapore,ker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp.mit.enc.lpg,2019,Singapore,lpg,0,0,0,0,0,0,23.9,0,72.3,0,0,0,0,0,40.6,0,0,0,0,0
sgp.mit.enc.jfu,2019,Singapore,jfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp.mit.enc.wnd,2019,Singapore,wnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp.mit.enc.sol,2019,Singapore,sol,410.4,35.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp.mit.enc.hyd,2019,Singapore,hyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp.mit.enc.ore,2019,Singapore,ore,1173.3,550.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp.mit.enc.nuc,2019,Singapore,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp.mit.enc.bio,2019,Singapore,bio,259.6,74.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp.mit.enc.bgs,2019,Singapore,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp.mit.enc.bdi,2019,Singapore,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp.mit.enc.obf,2019,Singapore,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sgp.mit.enc.heat,2019,Singapore,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.ele,2019,Sint Maarten (Dutch part),ecy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.coa,2019,Sint Maarten (Dutch part),coa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.nga,2019,Sint Maarten (Dutch part),nga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.oop,2019,Sint Maarten (Dutch part),oop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.gso,2019,Sint Maarten (Dutch part),gso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.die,2019,Sint Maarten (Dutch part),die,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.ker,2019,Sint Maarten (Dutch part),ker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.lpg,2019,Sint Maarten (Dutch part),lpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.jfu,2019,Sint Maarten (Dutch part),jfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.wnd,2019,Sint Maarten (Dutch part),wnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.sol,2019,Sint Maarten (Dutch part),sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.hyd,2019,Sint Maarten (Dutch part),hyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.ore,2019,Sint Maarten (Dutch part),ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.nuc,2019,Sint Maarten (Dutch part),nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.bio,2019,Sint Maarten (Dutch part),bio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.bgs,2019,Sint Maarten (Dutch part),bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.bdi,2019,Sint Maarten (Dutch part),bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.obf,2019,Sint Maarten (Dutch part),obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxm.mit.enc.heat,2019,Sint Maarten (Dutch part),heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk.mit.enc.ele,2019,Slovak Republic,ecy,0,0,2.1,37.8,0,0,468.9,93,572.1,86.9,189.2,22.6,240.7,71.1,164.6,8.2,365.7,0,0,0
svk.mit.enc.coa,2019,Slovak Republic,coa,2705,785.6,0,0,0,0,28.3,9.8,120.4,0.6,568.3,0.3,1.6,52,0,0,1108.3,0.1,44.5,0
svk.mit.enc.nga,2019,Slovak Republic,nga,3070,650.3,0,0,0,0,1120,113.8,399.1,170,137.9,3.3,153.8,108.9,129.4,14.2,475,0.7,326.5,0
svk.mit.enc.oop,2019,Slovak Republic,oop,454.3,80.3,0,0,0,0,0,0,0,275,0,0,0,44.3,1,0,70.7,0,462.4,0
svk.mit.enc.gso,2019,Slovak Republic,gso,0,0,549.7,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0
svk.mit.enc.die,2019,Slovak Republic,die,2.7,0,1839.6,0,0,0,0,58,5.1,5.1,1,0,8.1,1,0,0,0,0,7.3,0
svk.mit.enc.ker,2019,Slovak Republic,ker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk.mit.enc.lpg,2019,Slovak Republic,lpg,0,0,0,0,0,0,6.6,1.1,3.3,1.1,0,0,1.1,1.1,0,0,0,3.6,52.4,0
svk.mit.enc.jfu,2019,Slovak Republic,jfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk.mit.enc.wnd,2019,Slovak Republic,wnd,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk.mit.enc.sol,2019,Slovak Republic,sol,589,50.6,0,0,0,0,6.1,0,0.6,0,0,0,0,0,0,0,0.1,0,0,0
svk.mit.enc.hyd,2019,Slovak Republic,hyd,4356,374.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk.mit.enc.ore,2019,Slovak Republic,ore,591,138.6,0,0,0,0,0.7,14.3,31.4,23.6,0,0,1.2,158.3,0,0,17.7,0.1,0,0
svk.mit.enc.nuc,2019,Slovak Republic,nuc,15282,4026.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk.mit.enc.bio,2019,Slovak Republic,bio,1130,333,157,0,0,0,580.6,39.1,5.1,0.1,6,0,5.4,0.1,360.2,0.8,59,0,0,0
svk.mit.enc.bgs,2019,Slovak Republic,bgs,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk.mit.enc.bdi,2019,Slovak Republic,bdi,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk.mit.enc.obf,2019,Slovak Republic,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svk.mit.enc.heat,2019,Slovak Republic,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn.mit.enc.ele,2019,Slovenia,ecy,0,0,0.2,19.1,0,0,294,39.4,302.7,68.1,67.7,10.1,131.1,35.2,110.3,6.3,146.9,0,0,0
svn.mit.enc.coa,2019,Slovenia,coa,4483,987.1,0,0.1,0,0,0.1,0,0,0,5.9,0.1,0,11.3,23.6,0,22.4,0,6.1,0
svn.mit.enc.nga,2019,Slovenia,nga,532.6,105.8,4.4,0,0,0,105.8,29.9,28.1,46.8,79.7,3.8,68.3,77.8,103.2,8.2,32.5,0,5.1,0
svn.mit.enc.oop,2019,Slovenia,oop,1,0.2,0,0,0,0,0,0,0,0,0,0,0,28,0,0,3.7,0,134.5,0
svn.mit.enc.gso,2019,Slovenia,gso,0,0,409.1,0,0,0,0,4.9,0,0,0,0,0,0,0,0.2,0,0,0,0
svn.mit.enc.die,2019,Slovenia,die,4.8,1.1,1377.3,7.4,0,0,97.8,71.2,60.7,5.1,0.6,0,7,2,2.3,19.3,0,0.1,0,0
svn.mit.enc.ker,2019,Slovenia,ker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
svn.mit.enc.lpg,2019,Slovenia,lpg,4.7,1.3,14.2,0,0,0,27.2,3.8,0,1,1.2,0.1,7.4,1.9,2.6,3.8,0,31.3,3.8,0
svn.mit.enc.jfu,2019,Slovenia,jfu,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn.mit.enc.wnd,2019,Slovenia,wnd,6.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn.mit.enc.sol,2019,Slovenia,sol,303,26.1,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0
svn.mit.enc.hyd,2019,Slovenia,hyd,4479.4,385.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn.mit.enc.ore,2019,Slovenia,ore,103.9,27.5,0,0,0,0,1.1,2.1,12.7,2.1,0,0,0,51.2,0.4,0,0.9,0.1,0,0
svn.mit.enc.nuc,2019,Slovenia,nuc,5821.2,1516.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn.mit.enc.bio,2019,Slovenia,bio,156.7,52.6,95.1,0,0,0,408.4,36.2,0,17.1,0,0,2.3,2.3,13.7,0.8,14.2,0.1,0,0
svn.mit.enc.bgs,2019,Slovenia,bgs,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn.mit.enc.bdi,2019,Slovenia,bdi,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn.mit.enc.obf,2019,Slovenia,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn.mit.enc.heat,2019,Slovenia,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb.mit.enc.ele,2019,Solomon Islands,ecy,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1.8,3.6,0,0
slb.mit.enc.coa,2019,Solomon Islands,coa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb.mit.enc.nga,2019,Solomon Islands,nga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9,0,0,0
slb.mit.enc.oop,2019,Solomon Islands,oop,9.9,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.1,0,0
slb.mit.enc.gso,2019,Solomon Islands,gso,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb.mit.enc.die,2019,Solomon Islands,die,89.1,20.7,21,0,0,8,0,0,0,0,0,0,0,0,0,0,0,17,0,0
slb.mit.enc.ker,2019,Solomon Islands,ker,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
slb.mit.enc.lpg,2019,Solomon Islands,lpg,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
slb.mit.enc.jfu,2019,Solomon Islands,jfu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb.mit.enc.wnd,2019,Solomon Islands,wnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb.mit.enc.sol,2019,Solomon Islands,sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb.mit.enc.hyd,2019,Solomon Islands,hyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb.mit.enc.ore,2019,Solomon Islands,ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb.mit.enc.nuc,2019,Solomon Islands,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb.mit.enc.bio,2019,Solomon Islands,bio,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,9,0,0,0
slb.mit.enc.bgs,2019,Solomon Islands,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb.mit.enc.bdi,2019,Solomon Islands,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb.mit.enc.obf,2019,Solomon Islands,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb.mit.enc.heat,2019,Solomon Islands,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som.mit.enc.ele,2019,Somalia,ecy,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,2.7,0,0,0
som.mit.enc.coa,2019,Somalia,coa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som.mit.enc.nga,2019,Somalia,nga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.3,0,0,0
som.mit.enc.oop,2019,Somalia,oop,129.5,41.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6,4.6,0,0
som.mit.enc.gso,2019,Somalia,gso,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som.mit.enc.die,2019,Somalia,die,221.4,71.1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som.mit.enc.ker,2019,Somalia,ker,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
som.mit.enc.lpg,2019,Somalia,lpg,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
som.mit.enc.jfu,2019,Somalia,jfu,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som.mit.enc.wnd,2019,Somalia,wnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som.mit.enc.sol,2019,Somalia,sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som.mit.enc.hyd,2019,Somalia,hyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som.mit.enc.ore,2019,Somalia,ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som.mit.enc.nuc,2019,Somalia,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som.mit.enc.bio,2019,Somalia,bio,0,0,0,0,0,0,1647,0,0,0,0,0,0,0,0,0,1981,4,0,0
som.mit.enc.bgs,2019,Somalia,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som.mit.enc.bdi,2019,Somalia,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som.mit.enc.obf,2019,Somalia,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
som.mit.enc.heat,2019,Somalia,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zaf.mit.enc.ele,2019,South Africa,ecy,0,0,4,223.6,0,0,3468.6,692.1,2472.8,3374.9,1646.2,128.6,9.7,210.3,2536.4,15.7,4270.9,117,0,0
zaf.mit.enc.coa,2019,South Africa,coa,221542.2,58219.3,0,0,0,0,5367.3,541.7,2629.7,155,2898.8,77.2,7.2,1051.6,3205.4,0,25353.2,122.9,1059.4,0
zaf.mit.enc.nga,2019,South Africa,nga,0,0,0.2,0,0,0,4.9,85.1,27.4,1112.1,219.8,1.1,38,336.4,71.2,0,-2496.1,0.1,0,0
zaf.mit.enc.oop,2019,South Africa,oop,17.9,4.4,2.2,24.9,0,0,0,21.3,50.7,8.1,0,0,7.6,0,30.1,299.6,-275.5,-0.1,2903.9,0
zaf.mit.enc.gso,2019,South Africa,gso,0,0,7616.1,32.2,0,0.9,1.9,117.1,2.8,47.7,0.1,0,0.8,1,12.1,4.3,0,22.1,0,0
zaf.mit.enc.die,2019,South Africa,die,161,39.6,9655.6,140.4,20.8,306.4,5,1071.3,15.1,1342.2,10,0,4.7,6.4,88.7,128.4,0,849.6,0,0
zaf.mit.enc.ker,2019,South Africa,ker,0,0,14.2,0,0,0,303,143.7,81.7,14.1,0,0,0,0.4,12.9,6.8,0,0,0,0
zaf.mit.enc.lpg,2019,South Africa,lpg,0,0,2.3,0,0,0,244.2,0,36.4,2.7,0,0,11,0,1.9,0,0,0.1,0,0
zaf.mit.enc.jfu,2019,South Africa,jfu,0,0,0,0,1121.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zaf.mit.enc.wnd,2019,South Africa,wnd,6624,569.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zaf.mit.enc.sol,2019,South Africa,sol,4809,657.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,112.8,0,0
zaf.mit.enc.hyd,2019,South Africa,hyd,731,62.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zaf.mit.enc.ore,2019,South Africa,ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,12.5,0,0
zaf.mit.enc.nuc,2019,South Africa,nuc,13252,3452.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zaf.mit.enc.bio,2019,South Africa,bio,442.1,141.6,0,0,0,0,3140.3,71.9,0,0,0,0,0,0,2633.1,0,1796.9,0,0,0
zaf.mit.enc.bgs,2019,South Africa,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zaf.mit.enc.bdi,2019,South Africa,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zaf.mit.enc.obf,2019,South Africa,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zaf.mit.enc.heat,2019,South Africa,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssd.mit.enc.ele,2019,South Sudan,ecy,0,0,0,0,0,0,18.9,6.4,1.7,0,0,0,0,0,19.2,0,4.4,0,0,0
ssd.mit.enc.coa,2019,South Sudan,coa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssd.mit.enc.nga,2019,South Sudan,nga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0
ssd.mit.enc.oop,2019,South Sudan,oop,58.9,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0
ssd.mit.enc.gso,2019,South Sudan,gso,7,1.8,48.7,0,0,0,0,1.1,3.4,0,0,0,0,0,0,0,0,0,0,0
ssd.mit.enc.die,2019,South Sudan,die,522.8,131.1,218.2,0,0,0,0,23.3,0,0,0,0,0,0,17.6,0,0,0,0,0
ssd.mit.enc.ker,2019,South Sudan,ker,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ssd.mit.enc.lpg,2019,South Sudan,lpg,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,1.4,0,0,0.1,0,0
ssd.mit.enc.jfu,2019,South Sudan,jfu,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssd.mit.enc.wnd,2019,South Sudan,wnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssd.mit.enc.sol,2019,South Sudan,sol,4.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssd.mit.enc.hyd,2019,South Sudan,hyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssd.mit.enc.ore,2019,South Sudan,ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssd.mit.enc.nuc,2019,South Sudan,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssd.mit.enc.bio,2019,South Sudan,bio,0,0,0,0,0,0,127.3,0.3,5.9,0,0,0,0,0,0,0,33.5,0.1,0,0
ssd.mit.enc.bgs,2019,South Sudan,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssd.mit.enc.bdi,2019,South Sudan,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssd.mit.enc.obf,2019,South Sudan,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssd.mit.enc.heat,2019,South Sudan,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
esp.mit.enc.ele,2019,Spain,ecy,0,0,13.3,299,0,0,6275.2,1564.1,6416.7,967.4,1141.3,66.5,832.8,544.7,983.4,301,3334,122,0,0
esp.mit.enc.coa,2019,Spain,coa,13982,3244.7,0,0,0,0,64.9,25.4,0,121.7,150.2,0.1,0,9.1,0,0,1143.4,74.1,33.1,0
esp.mit.enc.nga,2019,Spain,nga,83703,12760.3,184.1,0,0,0,3009.2,1201.6,2322.8,2751.1,574.4,50.9,497.4,1819.7,764.4,493.4,7619.4,29.7,419.6,0
